date,place,opponent_1,opponent_2,opponent_1_estimated_punch_power,opponent_2_estimated_punch_power,opponent_1_estimated_punch_resistance,opponent_2_estimated_punch_resistance,opponent_1_estimated_ability_to_take_punch,opponent_2_estimated_ability_to_take_punch,opponent_1_rounds_boxed,opponent_2_rounds_boxed,opponent_1_round_ko_percentage,opponent_2_round_ko_percentage,opponent_1_has_been_ko_percentage,opponent_2_has_been_ko_percentage,opponent_1_avg_weight,opponent_2_avg_weight,verdict,opponent_1_name_clean,opponent_2_name_clean,opponent_1_name,opponent_1_wins,opponent_1_looses,opponent_1_draws,opponent_1_ko_rate,opponent_1_age,opponent_1_height,opponent_1_reach,opponent_2_name,opponent_2_wins,opponent_2_looses,opponent_2_draws,opponent_2_ko_rate,opponent_2_age,opponent_2_height,opponent_2_reach,opponent_1_verdict,opponent_2_verdict,opponent_1_height_cm,opponent_2_height_cm,opponent_1_reach_cm,opponent_2_reach_cm,opponent_1_stance_Southpaw,opponent_1_stance_Unknown,opponent_2_stance_Southpaw,opponent_2_stance_Unknown,opponent_1_country_Cuba,opponent_1_country_Dominican Republic,opponent_1_country_France,opponent_1_country_Germany,opponent_1_country_Ghana,opponent_1_country_Kazakhstan,opponent_1_country_Mexico,opponent_1_country_New Zealand,opponent_1_country_Philippines,opponent_1_country_Russian Federation,opponent_1_country_Ukraine,opponent_1_country_United Kingdom,opponent_1_country_United States,opponent_1_country_Unknown,"opponent_1_country_Venezuela, Bolivarian Republic of",opponent_2_country_Canada,opponent_2_country_Colombia,opponent_2_country_Germany,opponent_2_country_Ireland,opponent_2_country_Japan,opponent_2_country_Kazakhstan,opponent_2_country_Mexico,opponent_2_country_New Zealand,opponent_2_country_Russian Federation,opponent_2_country_Sweden,opponent_2_country_Ukraine,opponent_2_country_United Kingdom,opponent_2_country_United States,opponent_2_country_Unknown
9 December 2017,Unknown,Dorian Darch ,Daniel Dubois,0.550561797752809,0.550561797752809,0.5941043083900227,0.3707865168539326,0.48808172531214533,0.6741573033707865,0.08441558441558442,0.4347826086956522,87.1,75.0,0.29088,0.8813131313131313,0.5465739500069307,0.34826908541194257,Dubois won via TKO in round 2,dorian darch,daniel dubois,,12.0,0.0,0.0,0.23903818953323908,0.1875,5.9 ft (1.75 m),115.5 inches (293 cm),daniel dubois,15.0,1.0,0.0,0.9388412017167382,0.03508771929824561,6.36 ft (1.94 m),Unknown,LOSS,WON,0.24390243902439046,0.7209302325581395,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4 November 2017,Unknown,Adrian Granados ,Shawn Porter,0.6853932584269663,0.6853932584269663,0.5975056689342404,0.7790262172284644,0.8853575482406357,0.898876404494382,0.31385281385281383,0.46803069053708446,8.28,9.29,0.0,0.0,0.32664140830753585,0.23058201058201058,Porter won via UD in round 12,adrian granados,shawn porter,adrian granados,20.0,8.0,2.0,0.3125884016973127,0.16666666666666674,5.74 ft (1.75 m),74.02 inches (188 cm),shawn porter,30.0,3.0,1.0,0.5214592274678111,0.19298245614035087,5.58 ft (1.70 m),69.69 inches (177 cm),LOSS,WON,0.24390243902439046,0.16279069767441845,0.2279411764705883,0.1470588235294119,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18 November 2017,Unknown,Horacio Garcia ,Carl Frampton,0.7415730337078652,0.7415730337078652,0.546485260770975,0.752808988764045,0.8399545970488083,0.8651685393258427,0.42207792207792205,0.38874680306905374,12.31,9.21,0.0,0.0,0.28295522801829687,0.18420256991685563,Frampton won via UD in round 10,horacio garcia,carl frampton,,11.0,2.0,2.0,0.3804809052333805,0.14583333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),carl frampton,27.0,2.0,0.0,0.5364806866952789,0.21052631578947362,5.41 ft (1.65 m),61.81 inches (157 cm),LOSS,WON,0.24390243902439046,0.04651162790697683,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30 December 2017,Unknown,Yoan Boyeaux ,Naoya Inoue,0.7303370786516854,0.7303370786516854,0.5419501133786848,0.7790262172284644,0.8740068104426789,0.8089887640449438,0.35064935064935066,0.22506393861892585,12.35,13.64,0.0,0.0,0.2771565864251721,0.16507936507936508,Inoue won via TKO in round 3,yoan boyeaux,naoya inoue,,36.0,1.0,2.0,0.6350777934936351,0.04166666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),naoya inoue,20.0,0.0,0.0,0.9120171673819742,0.10526315789473689,5.35 ft (1.63 m),66.93 inches (170 cm),LOSS,WON,0.24390243902439046,0.0,1.0,0.09558823529411775,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20 January 2018,Unknown,Lamont Peterson ,Errol Spence Jr,0.696629213483146,0.696629213483146,0.673469387755102,0.7478152309612984,0.8967082860385927,0.8539325842696629,0.5974025974025974,0.22506393861892585,84.1,21.59,0.04096,0.36363636363636365,0.4002217807143187,0.22480725623582767,Spence Jr won via RTD in round 7,lamont peterson,errol spence jr,lamont peterson,35.0,5.0,1.0,0.26025459688826025,0.27083333333333337,5.74 ft (1.75 m),72.05 inches (183 cm),errol spence jr,26.0,0.0,0.0,0.8347639484978541,0.15789473684210525,5.84 ft (1.78 m),72.05 inches (183 cm),LOSS,WON,0.24390243902439046,0.34883720930232576,0.19117647058823528,0.19117647058823528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21 April 2018,Unknown,Nonito Donaire ,Carl Frampton,0.797752808988764,0.797752808988764,0.7244897959183674,0.7590511860174782,0.9194097616345064,0.8651685393258427,0.551948051948052,0.4143222506393862,9.41,8.64,0.038079999999999996,0.9722222222222222,0.3647137642655824,0.18420256991685563,Frampton won via UD in round 12,nonito donaire,carl frampton,nonito donaire,40.0,6.0,0.0,0.43988684582744,0.29166666666666674,5.45 ft (1.66 m),68.11 inches (173 cm),carl frampton,27.0,2.0,0.0,0.5364806866952789,0.21052631578947362,5.41 ft (1.65 m),61.81 inches (157 cm),LOSS,WON,0.024390243902439046,0.04651162790697683,0.11764705882352944,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31 March 2018,Unknown,David Price ,Alexander Povetkin,0.8314606741573034,0.8314606741573034,0.7346938775510203,0.9038701622971287,0.8059023836549377,0.9101123595505618,0.16666666666666666,0.5601023017902814,22.08,10.5,0.26672,0.7626262626262625,0.5700457422723282,0.3561148904006047,Povetkin won via KO in round 5,david price,alexander povetkin,david price,23.0,7.0,0.0,0.5685997171145687,0.29166666666666674,6.66 ft (2.03 m),81.89 inches (208 cm),alexander povetkin,36.0,2.0,1.0,0.6706008583690987,0.3333333333333333,6.17 ft (1.88 m),75.20 inches (191 cm),LOSS,WON,0.926829268292682,0.581395348837209,0.375,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3 March 2018,Unknown,Luis Ortiz ,Deontay Wilder,0.8426966292134831,0.8426966292134831,0.7244897959183674,0.7727840199750312,0.8967082860385927,0.9101123595505618,0.26406926406926406,0.28900255754475707,19.67,33.63,0.0,0.0,0.5492538003049484,0.3674981103552532,Wilder won via TKO in round 10,luis ortiz,deontay wilder,luis ortiz,31.0,2.0,0.0,0.6944837340876946,0.375,6.33 ft (1.93 m),83.86 inches (213 cm),deontay wilder,42.0,1.0,1.0,1.0,0.22807017543859648,6.56 ft (2.00 m),83.07 inches (211 cm),LOSS,WON,0.6829268292682924,0.86046511627907,0.41176470588235303,0.3970588235294119,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31 March 2018,Unknown,Joseph Parker ,Anthony Joshua,0.8764044943820224,0.8764044943820224,0.7142857142857143,0.8564294631710362,0.9307604994324632,0.9213483146067416,0.2662337662337662,0.16624040920716113,14.63,30.77,0.0,0.0,0.5724021623619646,0.3586696900982615,Joshua won via UD in round 12,joseph parker,anthony joshua,joseph parker,27.0,2.0,0.0,0.6973125884016975,0.10416666666666674,6.33 ft (1.93 m),75.98 inches (193 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.6829268292682924,0.8139534883720931,0.26470588235294135,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5 May 2018,Unknown,Troy James ,Luke Campbell,0.6067415730337078,0.6067415730337078,0.6179138321995464,0.7440699126092385,0.6583427922814984,0.797752808988764,0.23593073593073594,0.2762148337595908,4.59,12.96,0.07615999999999999,0.6843434343434344,0.30665804186110984,0.20444444444444446,Campbell won via TKO in round 5,troy james,luke campbell,,21.0,2.0,0.0,0.5360678925035361,0.02083333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),luke campbell,20.0,3.0,0.0,0.7156652360515022,0.19298245614035087,5.74 ft (1.75 m),70.87 inches (180 cm),LOSS,WON,0.24390243902439046,0.2790697674418605,1.0,0.1691176470588236,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5 May 2018,Unknown,Vanes Martirosyan ,Gennady Golovkin,0.7528089887640449,0.7528089887640449,0.7131519274376417,0.83645443196005,0.8967082860385927,0.9438202247191011,0.48484848484848486,0.46547314578005117,9.38,18.13,0.0,0.0,0.37973016679757887,0.24136054421768707,Golovkin won via KO in round 2,vanes martirosyan,gennady golovkin,vanes martirosyan,36.0,4.0,1.0,0.3974540311173975,0.22916666666666674,6.00 ft (1.83 m),72.83 inches (185 cm),gennady golovkin,41.0,1.0,1.0,0.898068669527897,0.2982456140350877,5.87 ft (1.79 m),70.08 inches (178 cm),LOSS,WON,0.43902439024390283,0.37209302325581417,0.20588235294117663,0.15441176470588247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12 May 2018,Unknown,Jorge Linares ,Vasyl Lomachenko,0.7752808988764045,0.7752808988764045,0.7086167800453514,0.9163545568039951,0.8740068104426789,0.8764044943820224,0.6320346320346321,0.23785166240409208,9.25,8.6,0.10208,0.20454545454545453,0.29776371113061956,0.19215419501133787,Lomachenko won via TKO in round 10,jorge linares,vasyl lomachenko,jorge linares,46.0,5.0,0.0,0.47807637906647815,0.25,5.71 ft (1.74 m),69.29 inches (176 cm),vasyl lomachenko,14.0,2.0,0.0,0.6706008583690987,0.19298245614035087,5.51 ft (1.68 m),65.35 inches (166 cm),LOSS,WON,0.21951219512195141,0.11627906976744162,0.13970588235294135,0.06617647058823528,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19 May 2018,Unknown,Lee Selby ,Josh Warrington,0.6741573033707865,0.6741573033707865,0.6848072562358276,0.7191011235955057,0.8059023836549377,0.7865168539325842,0.44805194805194803,0.49360613810741694,4.35,3.11,0.0,0.0,0.2966086032435429,0.19210884353741497,Warrington won via SD in round 12,lee selby,josh warrington,lee selby,28.0,3.0,0.0,0.048090523338048086,0.20833333333333337,5.71 ft (1.74 m),68.90 inches (175 cm),josh warrington,30.0,0.0,0.0,0.25,0.1403508771929824,5.58 ft (1.70 m),Unknown,LOSS,WON,0.21951219512195141,0.16279069767441845,0.13235294117647078,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25 May 2018,Unknown,Jamie Mcdonnell ,Naoya Inoue,0.6741573033707865,0.6741573033707865,0.6632653061224489,0.7902621722846442,0.8740068104426789,0.8202247191011236,0.5303030303030303,0.23273657289002558,5.31,14.29,0.0,0.0,0.2846647876911703,0.16507936507936508,Inoue won via TKO in round 1,jamie mcdonnell,naoya inoue,jamie mcdonnell,30.0,3.0,1.0,0.19801980198019808,0.22916666666666674,5.68 ft (1.73 m),Unknown,naoya inoue,20.0,0.0,0.0,0.9120171673819742,0.10526315789473689,5.35 ft (1.63 m),66.93 inches (170 cm),LOSS,WON,0.19512195121951237,0.0,,0.09558823529411775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9 June 2018,Unknown,Sefer Seferi ,Tyson Fury,0.7640449438202247,0.7640449438202247,0.49092970521541945,0.818976279650437,0.6923950056753689,0.8876404494382022,0.14935064935064934,0.37340153452685426,26.09,12.33,0.0,0.0,0.4572148038626807,0.3762962962962963,Fury won via RTD in round 4,sefer seferi,tyson fury,,35.0,0.0,0.0,0.3946251768033947,0.0625,5.9 ft (1.75 m),115.5 inches (293 cm),tyson fury,30.0,0.0,1.0,0.7038626609442059,0.19298245614035087,6.76 ft (2.06 m),85.04 inches (216 cm),LOSS,WON,0.24390243902439046,0.9999999999999996,1.0,0.4338235294117647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16 June 2018,Unknown,Errol Spence Jr ,Carlos Ocampo,0.9213483146067416,0.9213483146067416,0.6893424036281178,0.6416978776529338,0.862656072644722,0.8876404494382022,0.20562770562770563,0.3069053708439898,21.05,10.83,0.0,0.0,0.3432980640391812,0.21629629629629632,Spence Jr won via KO in round 1,errol spence jr,carlos ocampo,errol spence jr,26.0,0.0,0.0,0.7736916548797739,0.14583333333333337,5.84 ft (1.78 m),72.05 inches (183 cm),,10.0,1.0,2.0,0.5364806866952789,0.2631578947368421,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.3170731707317076,0.2790697674418605,0.19117647058823528,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8 September 2018,Unknown,Danny Garcia ,Shawn Porter,0.7865168539325842,0.7865168539325842,0.7324263038548752,0.7852684144818977,0.9194097616345064,0.898876404494382,0.49134199134199136,0.4987212276214834,8.81,8.72,0.0,0.0,0.3275885967749388,0.23058201058201058,Porter won via UD in round 12,danny garcia,shawn porter,danny garcia,36.0,2.0,0.0,0.43422913719943423,0.1875,5.71 ft (1.74 m),68.50 inches (174 cm),shawn porter,30.0,3.0,1.0,0.5214592274678111,0.19298245614035087,5.58 ft (1.70 m),69.69 inches (177 cm),LOSS,WON,0.21951219512195141,0.16279069767441845,0.125,0.1470588235294119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28 July 2018,Unknown,Dillian Whyte ,Joseph Parker,0.797752808988764,0.797752808988764,0.6848072562358276,0.7965043695380775,0.8740068104426789,0.9550561797752809,0.23809523809523808,0.3452685421994885,15.45,13.33,0.06672,0.47474747474747475,0.5288314928614332,0.37455782312925173,Whyte won via UD in round 12,dillian whyte,joseph parker,dillian whyte,27.0,2.0,0.0,0.49504950495049516,0.1875,Unknown,Unknown,joseph parker,27.0,2.0,0.0,0.776824034334764,0.12280701754385964,6.33 ft (1.93 m),75.98 inches (193 cm),WON,LOSS,,0.6976744186046511,,0.26470588235294135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
18 August 2018,Unknown,Carl Frampton ,Luke Jackson,0.7865168539325842,0.7865168539325842,0.6984126984126984,0.4606741573033708,0.8740068104426789,0.6067415730337078,0.37662337662337664,0.5345268542199489,8.05,17.39,0.0,0.0,0.2814997920805803,0.19493575207860922,Frampton won via TKO in round 9,carl frampton,luke jackson,carl frampton,27.0,2.0,0.0,0.3804809052333805,0.20833333333333337,5.41 ft (1.65 m),61.81 inches (157 cm),luke jackson,7.0,1.0,0.0,0.5364806866952789,0.24561403508771934,5.54 ft (1.69 m),Unknown,WON,LOSS,0.0,0.13953488372093004,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22 September 2018,Unknown,Alexander Povetkin ,Anthony Joshua,0.8426966292134831,0.8426966292134831,0.8197278911564625,0.8664169787765295,0.9194097616345064,0.9325842696629213,0.48484848484848486,0.1969309462915601,10.71,25.97,0.0,0.0,0.5442175299172942,0.3586696900982615,Joshua won via TKO in round 7,alexander povetkin,anthony joshua,alexander povetkin,36.0,2.0,1.0,0.5572842998585574,0.35416666666666674,6.17 ft (1.88 m),75.20 inches (191 cm),anthony joshua,24.0,1.0,0.0,0.944206008583691,0.15789473684210525,6.50 ft (1.98 m),82.01 inches (208.3 cm),LOSS,WON,0.5609756097560981,0.8139534883720931,0.25,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15 September 2018,Unknown,Saul Alvarez ,Gennady Golovkin,0.8089887640449438,0.8089887640449438,0.6768707482993197,0.8401997503121099,0.9648127128263339,0.9438202247191011,0.7878787878787878,0.4705882352941177,9.34,18.48,0.0,0.0,0.3537633414960957,0.24136054421768707,Alvarez won via MD in round 12,saul alvarez,gennady golovkin,Saul Alvarez,54.0,1.0,2.0,0.5671852899575673,0.14583333333333337,5.74 ft (1.75 m),70.47 inches (179 cm),gennady golovkin,41.0,1.0,1.0,0.898068669527897,0.2982456140350877,5.87 ft (1.79 m),70.08 inches (178 cm),WON,LOSS,0.24390243902439046,0.37209302325581417,0.16176470588235303,0.15441176470588247,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22 September 2018,Unknown,Yvan Mendy ,Luke Campbell,0.6741573033707865,0.6741573033707865,0.6133786848072562,0.7440699126092385,0.7491486946651533,0.797752808988764,0.6406926406926406,0.28900255754475707,6.42,13.27,0.0,0.0,0.32303747169985675,0.20444444444444446,Campbell won via UD in round 12,yvan mendy,luke campbell,yvan mendy,43.0,5.0,1.0,0.26732673267326734,0.25,Unknown,Unknown,luke campbell,20.0,3.0,0.0,0.7156652360515022,0.19298245614035087,5.74 ft (1.75 m),70.87 inches (180 cm),LOSS,WON,,0.2790697674418605,,0.1691176470588236,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7 October 2018,Unknown,Juan Carlos Payano ,Naoya Inoue,0.6741573033707865,0.6741573033707865,0.6020408163265306,0.8027465667915107,0.8286038592508514,0.8202247191011236,0.29653679653679654,0.23529411764705885,6.57,15.22,0.0,0.0,0.275331515963591,0.16507936507936508,Inoue won via KO in round 1,juan carlos payano,naoya inoue,juan carlos payano,21.0,3.0,0.0,0.20367751060820372,0.27083333333333337,5.41 ft (1.65 m),64.57 inches (164 cm),naoya inoue,20.0,0.0,0.0,0.9120171673819742,0.10526315789473689,5.35 ft (1.63 m),66.93 inches (170 cm),LOSS,WON,0.0,0.0,0.05147058823529416,0.09558823529411775,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27 October 2018,Unknown,Tony Dixon ,Kieran Gething,0.5955056179775281,0.5955056179775281,0.5657596371882085,0.6679151061173534,0.4994324631101022,0.5955056179775281,0.06926406926406926,0.09718670076726343,3.13,5.26,0.22863999999999998,0.6590909090909091,0.34898119484359835,0.11715797430083144,Dixon won via PTS in round 10,tony dixon,kieran gething,,39.0,0.0,0.0,0.4794908062234796,0.04166666666666674,5.9 ft (1.75 m),115.5 inches (293 cm),,16.0,2.0,1.0,0.38626609442060084,0.2631578947368421,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.24390243902439046,0.2790697674418605,1.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1 December 2018,Unknown,Deontay Wilder ,Tyson Fury,1.0,1.0,0.7074829931972789,0.822721598002497,0.9307604994324632,0.9213483146067416,0.2662337662337662,0.40920716112531974,31.71,11.88,0.0,0.0,0.5616134546966686,0.3762962962962963,Draw - 12 round SD decision,deontay wilder,tyson fury,deontay wilder,42.0,1.0,1.0,0.9915134370579917,0.22916666666666674,6.56 ft (2.00 m),83.07 inches (211 cm),tyson fury,30.0,0.0,1.0,0.7038626609442059,0.19298245614035087,6.76 ft (2.06 m),85.04 inches (216 cm),DRAW,DRAW,0.8536585365853657,0.9999999999999996,0.3970588235294119,0.4338235294117647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22 December 2018,Unknown,David Price ,Tom Little,0.8202247191011236,0.8202247191011236,0.7471655328798187,0.6903870162297129,0.7718501702610671,0.6179775280898876,0.18614718614718614,0.11508951406649617,19.77,85.5,0.36928,0.6313131313131313,0.5700457422723282,0.33900226757369617,Price won via TKO in round 4,david price,tom little,david price,23.0,7.0,0.0,0.5685997171145687,0.29166666666666674,6.66 ft (2.03 m),81.89 inches (208 cm),,23.0,4.0,0.0,0.5150214592274678,0.08771929824561403,5.9 ft (1.75 m),115.5 inches (293 cm),WON,LOSS,0.926829268292682,0.2790697674418605,0.375,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15 December 2018,Unknown,Saul Alvarez ,Rocky Fielding,0.8089887640449438,0.8089887640449438,0.6825396825396826,0.7303370786516854,0.9648127128263339,0.8202247191011236,0.8138528138528138,0.329923273657289,9.04,11.63,0.2672,0.09015151515151515,0.35408677170447717,0.2561904761904762,Alvarez won via TKO in round 3,saul alvarez,rocky fielding,Saul Alvarez,54.0,1.0,2.0,0.5671852899575673,0.14583333333333337,5.74 ft (1.75 m),70.47 inches (179 cm),rocky fielding,28.0,2.0,0.0,0.5718884120171673,0.21052631578947362,Unknown,Unknown,WON,LOSS,0.24390243902439046,,0.16176470588235303,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19 January 2019,Unknown,Manny Pacquiao ,Adrien Broner,0.797752808988764,0.797752808988764,0.7517006802721088,0.7240948813982523,0.8967082860385927,0.9213483146067416,1.0,0.5703324808184144,8.44,10.76,0.0696,0.48989898989898983,0.2862357344175946,0.2039002267573696,Pacquiao won via UD in round 12,manny pacquiao,adrien broner,manny pacquiao,62.0,7.0,2.0,0.4497878359264499,0.375,5.54 ft (1.69 m),66.93 inches (170 cm),adrien broner,33.0,4.0,1.0,0.6598712446351931,0.17543859649122812,5.51 ft (1.68 m),68.90 inches (175 cm),WON,LOSS,0.09756097560975618,0.11627906976744162,0.09558823529411775,0.13235294117647078,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22 December 2018,Unknown,Josh Warrington ,Carl Frampton,0.5955056179775281,0.5955056179775281,0.6587301587301587,0.7652933832709113,0.7945516458569808,0.8651685393258427,0.44372294372294374,0.46803069053708446,2.93,8.2,0.0,0.0,0.2935822205794021,0.18420256991685563,Warrington won via UD in round 12,josh warrington,carl frampton,josh warrington,30.0,0.0,0.0,0.0028288543140028155,0.125,5.58 ft (1.70 m),Unknown,carl frampton,27.0,2.0,0.0,0.5364806866952789,0.21052631578947362,5.41 ft (1.65 m),61.81 inches (157 cm),WON,LOSS,0.12195121951219523,0.04651162790697683,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2 February 2019,Unknown,Henry Janes ,Kieran Gething,0.5393258426966292,0.5393258426966292,0.5532879818594104,0.6566791510611736,0.522133938706016,0.5955056179775281,0.2619047619047619,0.12276214833759591,82.2,4.17,0.36928,0.48989898989898983,0.5714318717368202,0.09554043839758126,Gething won via PTS in round 10,henry janes,kieran gething,,29.0,4.0,2.0,0.4087694483734088,0.14583333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),,17.0,2.0,2.0,0.8476394849785408,0.1403508771929824,5.9 ft (1.75 m),115.5 inches (293 cm),LOSS,WON,0.24390243902439046,0.2790697674418605,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23 February 2019,Unknown,James Degale ,Chris Eubank Jr,0.7752808988764045,0.7752808988764045,0.7573696145124716,0.7602996254681649,0.8853575482406357,0.8539325842696629,0.42857142857142855,0.4398976982097187,7.58,12.21,0.0,0.0,0.3885089867393614,0.24444444444444444,Eubank Jr won via UD in round 12,james degale,chris eubank jr,,22.0,3.0,1.0,0.23903818953323908,0.27083333333333337,5.9 ft (1.75 m),115.5 inches (293 cm),chris eubank jr,29.0,2.0,0.0,0.7618025751072961,0.15789473684210525,5.91 ft (1.80 m),72.44 inches (184 cm),LOSS,WON,0.24390243902439046,0.3953488372093026,1.0,0.19852941176470607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8 March 2019,Unknown,Razvan Cojanu ,Daniel Dubois,0.6629213483146067,0.6629213483146067,0.5612244897959183,0.49188514357053686,0.7718501702610671,0.7078651685393258,0.2012987012987013,0.07161125319693096,9.68,32.14,0.15231999999999998,0.3106060606060606,0.560804879175715,0.34826908541194257,Dubois won via KO in round 2,razvan cojanu,daniel dubois,,26.0,2.0,0.0,0.7765205091937766,0.25,5.9 ft (1.75 m),115.5 inches (293 cm),daniel dubois,15.0,1.0,0.0,0.9388412017167382,0.03508771929824561,6.36 ft (1.94 m),Unknown,LOSS,WON,0.24390243902439046,0.7209302325581395,1.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9 March 2019,Unknown,Yordenis Ugas ,Shawn Porter,0.7078651685393258,0.7078651685393258,0.6496598639455782,0.7927590511860175,0.8286038592508514,0.898876404494382,0.33116883116883117,0.5294117647058824,7.19,8.21,0.0,0.0,0.33280968442452524,0.23058201058201058,Porter won via SD in round 12,yordenis ugas,shawn porter,yordenis ugas,25.0,4.0,0.0,0.2588401697312589,0.22916666666666674,5.74 ft (1.75 m),68.90 inches (175 cm),shawn porter,30.0,3.0,1.0,0.5214592274678111,0.19298245614035087,5.58 ft (1.70 m),69.69 inches (177 cm),LOSS,WON,0.24390243902439046,0.16279069767441845,0.13235294117647078,0.1470588235294119,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15 March 2019,Unknown,Adrian Young ,Luke Campbell,0.7078651685393258,0.7078651685393258,0.4512471655328798,0.7490636704119851,0.7945516458569808,0.797752808988764,0.2012987012987013,0.319693094629156,16.13,12.0,0.0,0.0,0.28648985815275146,0.20444444444444446,Campbell won via TKO in round 5,adrian young,luke campbell,,17.0,3.0,0.0,0.6775106082036777,0.0,5.9 ft (1.75 m),115.5 inches (293 cm),luke campbell,20.0,3.0,0.0,0.7156652360515022,0.19298245614035087,5.74 ft (1.75 m),70.87 inches (180 cm),LOSS,WON,0.24390243902439046,0.2790697674418605,1.0,0.1691176470588236,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
